 (-3.237267984061710E-012,9.666365337291857E-013)
 (-2.557617095965103E-013,1.890166810052900E-006)
 (-9.733120071627605E-015,-5.136980403363080E-013)
 (-2.193604405244113E-013,-1.179447415655763E-012)
 (8.230489005560782E-007,8.630268266522635E-014)
 (-1.716122632455103E-016,-7.858827114461468E-013)
 (7.298304552393920E-013,3.765037733622843E-015)
 (9.439581007044534E-013,-9.471795093043966E-013)
 (-3.214651391218390E-012,-9.529383982213519E-013)
 (2.048711813260398E-015,3.920512325157263E-013)
 (-7.770988149493861E-006,8.603957390301842E-015)
 (-4.411892587714435E-006,-3.015170036389793E-013)
 (-6.707326480250715E-013,-4.406114967035767E-013)
 (-5.655939312818743E-013,-1.487825348898053E-013)
 (-3.900327557616418E-013,2.794405553394407E-006)
 (1.322021611920544E-013,-5.893011501955508E-016)
 (-4.577521358923448E-013,5.605589158746093E-013)
 (6.097099881434590E-006,1.562646496575115E-013)
 (-2.238992005037035E-014,-1.219617329763049E-016)
 (-1.609822504792212E-013,7.596217728997930E-013)
 (6.762282926545473E-013,6.191442605325445E-013)
 (1.435241899286344E-013,1.606605490599199E-013)
 (-2.482223953291507E-014,-5.171517307813767E-016)
 (6.097100120548402E-006,3.516447116130860E-014)
 (-5.572474583550105E-014,5.987670923586920E-013)
 (-2.275722579131445E-012,4.529607568068633E-013)
 (-4.020944390041255E-014,2.794404435397652E-006)
 (5.866800236809312E-014,2.515098555583208E-013)
 (-1.845919928413278E-014,3.817962147877140E-013)
 (3.151284334551565E-006,2.092058622692183E-013)
 (-8.266867645308302E-017,-8.115511030120510E-013)
 (-3.416614898159802E-013,-1.327171879339506E-015)
 (6.861878144685808E-013,-4.377135437281685E-013)
 (-2.004947545334625E-012,-5.955842932145505E-013)
 (2.976400019244063E-015,1.812500480648585E-013)
 (-4.983229345512523E-006,8.262585494273055E-014)
 (-4.406041408513863E-006,6.662839767759833E-013)
 (1.225815076614373E-012,-8.128363298198425E-013)
 (4.525230925113247E-012,2.199742639560562E-012)
 (9.704083589495732E-013,-2.844262368160605E-007)
 (1.052176680065844E-012,5.193344330424975E-014)
 (-2.527643310043687E-012,2.048190989641790E-013)
 (5.575882158638633E-007,4.117465537360060E-012)
 (-1.688157512746784E-012,5.379613821196363E-015)
 (-1.278180008666349E-012,1.594610841686313E-012)
 (-8.467137052798647E-012,-1.744533662494108E-012)
 (-9.808456672734389E-013,5.057814694950542E-012)
 (-3.442148119373035E-012,-5.871961039150345E-015)
 (5.575895226459655E-007,-5.586483586925845E-012)
 (-1.312637215787030E-012,4.177146408173953E-012)
 (2.994792754713525E-012,-1.698923540369678E-012)
 (4.759195221617530E-014,-2.844298431833365E-007)
 (-1.399957786415301E-012,-1.865722142480996E-012)
 (-1.357339506633318E-012,7.317624077960382E-012)
 (8.963901258057240E-007,6.748468429039477E-013)
 (3.027183945137833E-015,-1.379703443100998E-012)
 (-3.245558728996907E-012,3.705394416861697E-014)
 (3.175593726238540E-012,7.355608093104206E-013)
 (6.288970280416035E-012,3.365900914649270E-012)
 (-2.274383752078751E-014,-3.553410244815005E-013)
 (-3.343463140522080E-006,-3.411442894667160E-012)
 (-1.948185233680054E-006,-1.822849771967564E-018)
 (-1.051735319149117E-012,1.014727445949534E-013)
 (-1.239340847693704E-012,-1.256058096616754E-012)
 (5.725326837312792E-013,7.857866229466742E-013)
 (-3.771121480003860E-013,-1.492489326459270E-015)
 (-1.051738912262879E-012,-1.014728259101164E-013)
 (2.176982147341429E-006,-8.346851037771961E-019)
 (6.299933456651468E-014,-6.306705950932887E-014)
 (1.312808978822140E-013,-2.638407613046734E-013)
 (-5.240056800708718E-012,-1.583012563535161E-012)
 (-1.239344445466147E-012,1.256058177931916E-012)
 (6.299943875156719E-014,6.306764989129311E-014)
 (2.176989452677127E-006,-8.617048915687515E-019)
 (2.040945895021516E-012,1.317168759045611E-012)
 (6.866106262107957E-013,-1.981497580491425E-013)
 (5.725326773785321E-013,-7.857863229676282E-013)
 (1.312807555806789E-013,2.638411746567516E-013)
 (2.040945762884377E-012,-1.317169158845162E-012)
 (3.910965524613382E-006,-4.900492575163470E-020)
 (6.093969221658644E-014,-7.404683060294239E-013)
 (-3.771121547766496E-013,1.492968320789515E-015)
 (-5.240059386700307E-012,1.583012089196711E-012)
 (6.866080495365702E-013,1.981502730451744E-013)
 (6.093968882845465E-014,7.404690366737486E-013)
 (9.089165219991762E-008,-3.080108905309555E-018)
 (1.810181899105775E-006,1.429946195090001E-012)
 (9.079725479674625E-007,3.389596521757680E-011)
 (-1.795183958625858E-011,-1.597755673425627E-012)
